column1,column2,column3,column4,column5,column6
4,1981328763,Sun May 31 08:55:28 PDT 2009,NO_QUERY,LiamJHayter,"@samstreet69 oh yes, massive win! now in the park with some #greenwichmarket food and tinnies!"
4,1985131345,Sun May 31 16:29:47 PDT 2009,NO_QUERY,tee_gee,"i'll let y'all know how it turns out if there isn't a food coma. well, food coma's a given. if i'm not unconscious after."
4,1997501894,Mon Jun 01 16:57:51 PDT 2009,NO_QUERY,BrookeTamisiea,making din din! chicken stir-fry! mmm mmm good!  why are all of my postings about food?
4,2002670779,Tue Jun 02 04:51:44 PDT 2009,NO_QUERY,mayi16,food trip at josh's birthday celebration  wholesome!
4,2002844804,Tue Jun 02 05:18:07 PDT 2009,NO_QUERY,ashantiomkar,"fez, the soul of morocco - great weather; food, hospitality http://travel.nytimes.com/2007/04/08/travel/08fez.html and they love asians!"
4,2014245988,Wed Jun 03 00:54:30 PDT 2009,NO_QUERY,Aynjol,"i love working at food 4 less, co workers are nice and funny, good flow, awesome hours, nice people, hot goyuhls, and good benefits"
4,2016069478,Wed Jun 03 06:06:24 PDT 2009,NO_QUERY,dcmetrogirl,"ahhhh staff meeting today, which is actually really exciting, because it means we get to taste-test for a new caterer! food!"
4,2048263373,Fri Jun 05 14:55:22 PDT 2009,NO_QUERY,abulson85,chinese food and a movie with my babe. the perfect way to spend this rainy friday night
4,2053056620,Sat Jun 06 03:05:56 PDT 2009,NO_QUERY,AmyLGCampbell,oh lewis is being kind and letting me twitted : yay  ah well better go as will get travel sick  eating food yay. love x x
4,2056243080,Sat Jun 06 10:47:17 PDT 2009,NO_QUERY,elstacksalot,cravin mexican food!! finna eat and get locked in on these balance sheets b4 the pool party  @unkommonkolor
4,2064387182,Sun Jun 07 06:07:26 PDT 2009,NO_QUERY,jgb329,"feasted on dimsum, roast duck, crispy pork and fried noodles with seafoods in xo sauce. smiling tummy"
4,2067294620,Sun Jun 07 12:05:35 PDT 2009,NO_QUERY,ShannonSchultz,is on her break eating food.. off in 2 hours  then eating with my family
4,2067548218,Sun Jun 07 12:32:24 PDT 2009,NO_QUERY,MelissaHui,20 gourmet food booths? foodie in love--i'm there. heading out to the union street festival in sf with roommates and co-workers
4,2068909853,Sun Jun 07 14:55:27 PDT 2009,NO_QUERY,AReneeJ,weather has finally cleared up at @tasteofclayton. delightful food and great music.
4,"",Mon Jun 15 00:28:26 PDT 2009,NO_QUERY,itsnikkithoo,"goood times, vibes, food, rides w/ family. i love long walks on the beach. &lt;3 tee hee!"
4,"",Mon Jun 15 02:19:02 PDT 2009,NO_QUERY,rahulrakesh,@nishant @shivaniramaiah thanx buddy. great place... great food delhi6
4,"",Mon Jun 15 05:06:27 PDT 2009,NO_QUERY,Sophiaaa_xxx,eating food  leaving school to go to hospital in a bit :/
4,"",Mon Jun 15 11:48:29 PDT 2009,NO_QUERY,ahh_han,getting some food with @kevinjohnny
4,"",Mon Jun 15 20:30:51 PDT 2009,NO_QUERY,Kittyrins,i did washing today then went and covered myself in food with my niece. life is good.
4,1553399023,Sat Apr 18 14:09:45 PDT 2009,NO_QUERY,RevFry,"@hallowed_ground zombie food, clearly. they won't be ready."
4,1558189808,Sun Apr 19 07:34:30 PDT 2009,NO_QUERY,DaveBenjamin,"@ambercadabra @beverlycornell (lily's seafood)  my next tweet should be from said establishment, 3 bloody's in."
4,1684981831,Sat May 02 22:39:36 PDT 2009,NO_QUERY,mbatmra,proud kitten foster mama moment! saw 3 kittens go in kitty litter for 1st time and 4 of them take 1st bite of food
4,1754244229,Sun May 10 05:33:41 PDT 2009,NO_QUERY,Little_Twiniac,*gets armored gloves and grabs bamboo from his pillow and hands him to @collin_wolfboy * here you can play with him while i get his food!
4,1933044096,Tue May 26 22:51:08 PDT 2009,NO_QUERY,aprilholle,glider food complete.. now time for chocolate milk and business card entry from creative coffee tonight
4,1974544548,Sat May 30 13:21:00 PDT 2009,NO_QUERY,heartshockey,spotted: cute guy #6.. hes the one selling drinks and food next to me.
4,1977221839,Sat May 30 20:25:13 PDT 2009,NO_QUERY,rachel215,"@ashoulson speaking of food, caleb and i are doing brunch @ 12:30 sun if u wanna join us"
4,1980581447,Sun May 31 07:08:12 PDT 2009,NO_QUERY,pammybabyxoxo,gonna be eating really good food soon lol!! field day 2morrow
4,1982753117,Sun May 31 11:50:04 PDT 2009,NO_QUERY,06ltaylor,"had nice bbq up kev &amp; glynis's today with mum dad, tasha ,martyn &amp; kids very sunny was luvin the food ..!!"
4,1991224688,Mon Jun 01 06:38:33 PDT 2009,NO_QUERY,bhrome,"@xtrahmxwohld yep, played that too. started and finished ep iv.  this weekend was movies, xbox, hockey and food. back to the hunt today."
4,1995404640,Mon Jun 01 13:26:15 PDT 2009,NO_QUERY,helloveggie,@wholefoods who would i need to talk to at a whole foods location about getting vegan cooking classes offered?
4,2012273051,Tue Jun 02 20:21:43 PDT 2009,NO_QUERY,HappyHealthyPup,@cdillman maybe the key is switching food? start mixing another food grain-free in
4,2044312441,Fri Jun 05 09:10:31 PDT 2009,NO_QUERY,jowildman,@exmoorjane yuck! that food put me right off my tea and biscuits
4,2060050183,Sat Jun 06 18:09:42 PDT 2009,NO_QUERY,la_la_la_lauren,soulfood spot w. my sister and my niece
4,2060261126,Sat Jun 06 18:34:11 PDT 2009,NO_QUERY,MaeLoves,chillin..food and drinks  how is everyone elses night goin??
4,2063580582,Sun Jun 07 03:14:26 PDT 2009,NO_QUERY,mrshananto,"sunday slob : main game, baca buku, depan tv, 1 toples habis... yah... i need my running around very messy kids to distract me from food"
4,2069267888,Sun Jun 07 15:33:58 PDT 2009,NO_QUERY,LRF96,loves homemade food
4,2072187860,Sun Jun 07 20:33:25 PDT 2009,NO_QUERY,locomote,"ahhh, afternoon �?煙(non-smoking) time - the only time you can truly enjoy the great food izakayas have to offer.   http://twitpic.com/6vuke"
4,"",Mon Jun 15 15:08:08 PDT 2009,NO_QUERY,xIINFAM0Uz,makiing food
4,"",Mon Jun 15 16:53:07 PDT 2009,NO_QUERY,TheRealJordin,it feels so good to take those heels off! whew! now off to some great food. yaaaaaaay!
4,"",Tue Jun 16 00:29:59 PDT 2009,NO_QUERY,ABBI4Beyond,@devinjay but that doesn't mean that they should get kicked around for simply existing do they? food for thought for all of us i guess
4,"",Tue Jun 16 01:34:28 PDT 2009,NO_QUERY,PaniJess,had a birthday full of food and pins... just perfect
4,1551711840,Sat Apr 18 09:46:39 PDT 2009,NO_QUERY,Trumpetdivaxx,i need food... going out to meet sister. i don't even get to drive my car. psh... no. i'm driving hers...
4,1686803025,Sun May 03 06:49:31 PDT 2009,NO_QUERY,KyngDyngalyng,"i can't wait until tomorrow...breakfast,car riding, massages, good food and booooze wit good company"
4,1833589074,Sun May 17 23:46:47 PDT 2009,NO_QUERY,krissy90220,@sarah29457 elf has the slowest shipping..i hate waiting lol. they carry elf at food4less in cali
4,1834375101,Mon May 18 02:41:35 PDT 2009,NO_QUERY,jemmajemmajemma,"break then food tech, sounds good  bye x"
4,1836245218,Mon May 18 07:38:58 PDT 2009,NO_QUERY,HappyLotus,"@serene_balance you are funny! however, you are probably right between the spiritual beliefs and the food...aging just doest not happen."
4,1880819349,Fri May 22 02:37:04 PDT 2009,NO_QUERY,ninnoart,need to eat something.. ahh... where is @laisan_c when i need her? she could advise me on proper food for a sleepy mind
4,1989655029,Mon Jun 01 02:19:52 PDT 2009,NO_QUERY,IcarusWingz,"@johnpeel hung over more like. we went for a nice lunch in chiswick tho. sun, good food and drink - very grown up"
4,1990550532,Mon Jun 01 05:09:46 PDT 2009,NO_QUERY,JuneLee,says: let's get high on the food chain love!
4,2003020886,Tue Jun 02 05:42:26 PDT 2009,NO_QUERY,bazmeister,had a great evening. lotsa good food and wine
4,2015105080,Wed Jun 03 03:43:00 PDT 2009,NO_QUERY,curiouswines,@ann_donnelly @dogfoodlady the transylvanian fanbase continues to grow
4,2018689264,Wed Jun 03 10:21:26 PDT 2009,NO_QUERY,KrystleMiller,i just won lunch at baja fresh today for me and my company  yay free food!
4,"",Mon Jun 15 05:58:58 PDT 2009,NO_QUERY,kayleybum,@samanthaa_sull    i hate food i havent evon done page one yet :/  whats happening friday?
4,1687529980,Sun May 03 08:56:24 PDT 2009,NO_QUERY,crystalpugh,"finding some food, doing some chores and planting our garden!"
4,1755573630,Sun May 10 09:29:12 PDT 2009,NO_QUERY,Djay23,mothers day brunch at the ritz- amazing food with my favorite people ever
4,1880363088,Fri May 22 00:58:48 PDT 2009,NO_QUERY,rdfreak,@sopranokoala great weekend; 1 no food 2 no food 3 starving by sunday evening 4 hospital visit 5 eat like there's no tuesday!
4,1883641779,Fri May 22 08:52:38 PDT 2009,NO_QUERY,ron_ledford,@glennbeck glad to see you on twitter  yeah for phishfood!
4,1971343973,Sat May 30 06:52:45 PDT 2009,NO_QUERY,scpancake,finally i ate some food hah. sakti's birthday party
4,1973602576,Sat May 30 11:28:28 PDT 2009,NO_QUERY,RachaelPass,"reveling in my freedom. watching house, eating food, and playing on the computer. all at once."
4,1976923939,Sat May 30 19:34:54 PDT 2009,NO_QUERY,SinkOrSwim76,@ebe36 how have u enjoyed the series so far &amp; r u all set up for it with snacks &amp; stuff? im about to do a food run in preparation for bsg
4,1983950246,Sun May 31 14:08:59 PDT 2009,NO_QUERY,Veras_EST1987,i hatte people that cough! at wendys eating processed food!
4,1990245213,Mon Jun 01 04:19:15 PDT 2009,NO_QUERY,jedbackhouse,today's agenda... - ♦ food in town ♦ 1.15pm concert at uni ♦ greenhead park w/mates &amp; football  ♦ drinks in... http://tumblr.com/xgh1x6kss
4,2058795680,Sat Jun 06 15:38:36 PDT 2009,NO_QUERY,BetsyLackey,"welp.. i'm drivin away.. off to big spring! comfy beds, poker tournaments, horses, big skies, and gooood southern food."
4,2058878459,Sat Jun 06 15:48:34 PDT 2009,NO_QUERY,SSKhan,"just had some goood food at bertuccis, now going for some italian ices with @soon2bmrsharoon, @mrharoon, @farazkhan"
4,2060083902,Sat Jun 06 18:13:32 PDT 2009,NO_QUERY,KeliciaS,@cmellmer are most of the food places still open? i kinda wanna get some corn
4,2063413821,Sun Jun 07 02:33:35 PDT 2009,NO_QUERY,hardik,@thakkar dunno actually.. moms food is d  best
4,"",Mon Jun 15 22:31:27 PDT 2009,NO_QUERY,le3on9,done with eating  i'm not satisfied with the food but it was cool going there and finally talking to someone (like at least 30 words)
4,1557322799,Sun Apr 19 03:23:37 PDT 2009,NO_QUERY,sabinochoi,@smilyross well thats the best part!  heheh.. having good company... but i bet food was great too!
4,1558974507,Sun Apr 19 09:55:07 PDT 2009,NO_QUERY,mstanic,'s chinese food just arrived  yummy
4,1559875607,Sun Apr 19 12:16:18 PDT 2009,NO_QUERY,susiewee,@smck11 sorry to hear about your root canal... good luck and have fun with soft foods!
4,1961181597,Fri May 29 09:06:26 PDT 2009,NO_QUERY,dslegh,preparing for a friends wedding dinner and party .. food .. smells .. warmth .. it's gonna be a survival for me right now
4,1964939220,Fri May 29 15:03:34 PDT 2009,NO_QUERY,Raesins,"out to lunch with my honey, eating some italian food  love today! and him!"
4,1966219738,Fri May 29 17:21:10 PDT 2009,NO_QUERY,dear_gravity,now there's a mr. sub ad behind home plate! more t-dot food memories
4,1967604916,Fri May 29 19:53:11 PDT 2009,NO_QUERY,JussyJus,@luckeeangel yea...prolly from sugarbetes or hypertension...after all...he in tha crescent city  he was eatn that good food!
4,1977271704,Sat May 30 20:33:08 PDT 2009,NO_QUERY,KelseyKiss,yummyyy food
4,1979066321,Sun May 31 01:30:07 PDT 2009,NO_QUERY,chaoyuchien1010,just had the best thai food of my life!!  totally taking sam there when hes in taipei
4,1980454711,Sun May 31 06:47:35 PDT 2009,NO_QUERY,iamfabgab,"just had some authentic sinaporean food, and it was delicious!"
4,1989951134,Mon Jun 01 03:22:49 PDT 2009,NO_QUERY,eastwind_,just made a cereal bowl cake (http://eastwind.no-ip.info) with some young dandelion plants for increased food benefit. yummo
4,2003159751,Tue Jun 02 06:00:08 PDT 2009,NO_QUERY,LaurenGinger,i feel so good! off of prednisone.. finally! raw food and green juice is kicking crohn's butt!
4,2004432040,Tue Jun 02 08:11:31 PDT 2009,NO_QUERY,lhuga,".@jimgris haha,  suppose you're missing authentic japanese food"
4,2052925842,Sat Jun 06 02:34:23 PDT 2009,NO_QUERY,ktml,"@seancurtis my cousin works in google, so i went there as a guest. and yes, they welcome people to walk around and have free food"
4,2063838973,Sun Jun 07 04:16:31 PDT 2009,NO_QUERY,buelim,": watching a toddler with wonderful blond curls, sitting on her mother's lap, while eating her food. am in klcc right now.  i miss kl. ..."
4,"",Mon Jun 15 20:39:15 PDT 2009,NO_QUERY,BrassyApple,"whew! what was it 14 kids, 7 adults? plus lot of food, fun and craziness!  always good to hang out with family....."
4,"",Tue Jun 16 02:39:17 PDT 2009,NO_QUERY,JP09DisneyRocks,@ddlovato but hopefully your tummy feels better.  if not the delicious home made food &amp; cooking will surely make it right fast.
4,"",Tue Jun 16 03:35:10 PDT 2009,NO_QUERY,rissaclaire_,is talking to troy about food
4,1552035833,Sat Apr 18 10:37:09 PDT 2009,NO_QUERY,IheartFOB,"@zackdft so are we!!!! they better be writing new songs for us!  unless it was a coincidence, in that case get some food."
4,1563660091,Sun Apr 19 23:42:47 PDT 2009,NO_QUERY,wolwol,@pinot briyani rice is good!  re: food?
4,1759618964,Sun May 10 19:36:44 PDT 2009,NO_QUERY,RavingMousette,o___o there's so much food here! :3 i would like to thank uncle bill for going food shopping for us.
4,1827691004,Sun May 17 11:14:39 PDT 2009,NO_QUERY,skittymiggy,"going to sort out food, watch some torchwood, then hopefully an early night"
4,1834010730,Mon May 18 01:17:06 PDT 2009,NO_QUERY,Dusel,@timwoo like everyhing ._. especially 	viennese schnitzel!! i loove cutlets  typical german food
4,1834271695,Mon May 18 02:17:27 PDT 2009,NO_QUERY,soniazuzartee,@spicyguy naw it's not a smear campaign!  i like chili's too. maybe i'll just go for the margaritas from now. food - tony romas!
4,1834987502,Mon May 18 04:49:09 PDT 2009,NO_QUERY,blake2004,"has made cheese butties with sauce of brown, so now as it's nearly one oclock is going to eat the food of the gods"
4,1881900140,Fri May 22 05:48:53 PDT 2009,NO_QUERY,Foodtopia,@ashevillefoodie wow! u had a long day yesterday. u definitely deserve a short work day   not too bad here. working on some fun projects.
4,1882465931,Fri May 22 06:55:27 PDT 2009,NO_QUERY,missclaire,@ronblanco no booze please.  just yummy food.
4,1976559387,Sat May 30 18:26:31 PDT 2009,NO_QUERY,bbygiirl_celeee,@josh_santiago im eatin' your food homie. &amp; beatin' you at video games
4,1980129964,Sun May 31 05:47:24 PDT 2009,NO_QUERY,aprocrastinator,geeky cooking times at inamo with touch screen tables and asian food! err hope the latter is good
4,1983538365,Sun May 31 13:20:56 PDT 2009,NO_QUERY,alwaysloveu_Ci,"@belindabrown yes, spanish food are great  but, my favourite food is.. cheese haha, and mcchicken of mcdonalds, and chicken breasts"
4,1984731688,Sun May 31 15:41:42 PDT 2009,NO_QUERY,dear_itskatie,"my mom is such a weirdy she bring a bunch of food. ha, she says at least we will never go hungry. im not even done packing."
4,1990671668,Mon Jun 01 05:28:09 PDT 2009,NO_QUERY,JunkFoodTees,@junkfoodtees  weekend was amazing)) i went to the cinema and saw star trek (via @margarethturner) - that's great    loved that movie
4,1992496375,Mon Jun 01 08:50:53 PDT 2009,NO_QUERY,atlanta978,"@robsample we will call you! @cheflisa made fantastic french toast @mothersbistro. not a foodie, but that was delicious! i recommend!"
4,1993224502,Mon Jun 01 10:01:57 PDT 2009,NO_QUERY,juul666,"fucking love: hot summer evenings, my boy, good food, rockin music, great books and the smell of new clothes and bags! life's goood"
4,1994164080,Mon Jun 01 11:30:50 PDT 2009,NO_QUERY,BsBlairBear,hey your grandma just brought the dog food. girl she is so sweet  bl@!rb3@r
4,1997870794,Mon Jun 01 17:35:58 PDT 2009,NO_QUERY,the_benniest,"if your goin 2 stare @ me from across the foodcourt, prepare to be stared at as well. just the way that circle works, bud!"
4,2004625378,Tue Jun 02 08:29:35 PDT 2009,NO_QUERY,JunkFoodTees,@junkfoodtees have a  nice day!!!! (via @mcflylmaniatic) - you too
4,2013498124,Tue Jun 02 22:49:26 PDT 2009,NO_QUERY,jusamee,"finished dinner at sam choy's with the hubby...the company was better than the food, but that's how it should be!!"
4,2039855249,Thu Jun 04 22:59:01 PDT 2009,NO_QUERY,KatieWasAllLike,i love when i'm given free food
4,2046310517,Fri Jun 05 11:59:53 PDT 2009,NO_QUERY,JasmineMoses,@brianpuspos wtf? where were u at so i can ride by there... hell i want free food too!
4,2050379578,Fri Jun 05 18:33:54 PDT 2009,NO_QUERY,TwistedFang,"@bizarrefoods would have been better if it was fried pepsi  (im a pepsi drinker, not a coke drinker) but was real good as always"
4,2059116720,Sat Jun 06 16:16:48 PDT 2009,NO_QUERY,melanieruth78,nothing can cheer me up like delicious food. probably why i'm fat.  http://thebloggingmum.blogspot.com/2009/06/cheers.html
4,2063519910,Sun Jun 07 02:59:46 PDT 2009,NO_QUERY,sarahmunir,"bangah's wedding today ; nice food, nice environment, nice people, nice pictures ; im so happy"
4,2068414721,Sun Jun 07 14:02:26 PDT 2009,NO_QUERY,itsladyred,@heartbreakjulio your my food soul mate i know these things
4,2069957096,Sun Jun 07 16:50:31 PDT 2009,NO_QUERY,oHaiiKaren,cookin' food on thee barbeque  summer's near. &lt;3
4,2070705553,Sun Jun 07 18:09:36 PDT 2009,NO_QUERY,Josh_Billings,"we're having a bbq tuesday, come down and take advantage of my generosity and get some free food!!"
4,"",Mon Jun 15 10:08:52 PDT 2009,NO_QUERY,1Wynona,"@moonfrye god is great, god is good. let us thank him for our food. by his hands we all are fed. give us lord our jelly bread  my 6yr girl"
4,1678603434,Sat May 02 07:12:46 PDT 2009,NO_QUERY,heleneauramo,@rautasilta the food looks brilliant! much better than the japanese food i cooked today.
4,1694905214,Mon May 04 04:33:22 PDT 2009,NO_QUERY,caitseptember,in hysterics at yaas' email &lt;3 am writing a speech for speakers' and doing food technology...damn it's good to be off school on a monday
4,1827838057,Sun May 17 11:33:07 PDT 2009,NO_QUERY,Pattty,chinese food weekend
4,1880550595,Fri May 22 01:38:43 PDT 2009,NO_QUERY,laur_laur,so just finished food shopping n put on a load of washing...now to unpack food n start dinner then the cleaning begins!! lol
4,1962176214,Fri May 29 10:38:30 PDT 2009,NO_QUERY,momspark,"come visit our food department! all moms businesses and blogs, all the time!  http://snipr.com/hyjf1"
4,1967004976,Fri May 29 18:47:58 PDT 2009,NO_QUERY,bellissimatina,"@spartacus360 san fran is the best city in the us!  how is it freaky? best food, best views, great contrast between 'hoods, friendly peeps"
4,1967888209,Fri May 29 20:23:34 PDT 2009,NO_QUERY,exquisitebones,@cheepvintage yum! foodies and beer and porch! i like your style my friend! come on over
4,1972132429,Sat May 30 08:37:34 PDT 2009,NO_QUERY,SilknPearls,@navanfoods you're welcome - tomorrow's the party!!
4,1978359168,Sat May 30 23:07:22 PDT 2009,NO_QUERY,eeerinyuuu,@noseinahpets haha gosh me and robs cried like idiots  it was tooooo funny tho! how was bk? i haven't eaten oilyfastfood in forevah!
4,1979197018,Sun May 31 02:01:27 PDT 2009,NO_QUERY,aman_tuladhar,"i eat 5 times day, go to bathroom once, and my weight isn't increasing.. so i am wondering where are all foods going?"
4,1984599089,Sun May 31 15:25:34 PDT 2009,NO_QUERY,BRiLOVEStOOFERS,"just had the weirdest combination of food ever..but it was yummy.  an apple, rice, fish, kim chee, shoyu pork and a bagel. oh and cher ..."
4,2002559968,Tue Jun 02 04:33:42 PDT 2009,NO_QUERY,MissXu,@betsydrager see? you have your priorities straight.  food.
4,2046936296,Fri Jun 05 12:54:41 PDT 2009,NO_QUERY,MissClassyVixen,eating mexican food for lunch with a jumbo margarita w.tequila
4,2056898346,Sat Jun 06 12:00:08 PDT 2009,NO_QUERY,tylerscott89,"had some chinese food with my dad, played a little guitar, off to church for some tech stuff, then my sister's graduation!"
4,2070641775,Sun Jun 07 18:03:16 PDT 2009,NO_QUERY,thatgirl_mandy,@rob_hoffman http://twitpic.com/6ve7q - i went there  the food is awesome!
4,"",Mon Jun 15 00:12:03 PDT 2009,NO_QUERY,azelove,"my baby's twitter update made me go &quot;aww!&quot; haha, miss you too  time to study for my term test, ughhhh. party was cooo &amp; the food was bomb!"
4,"",Mon Jun 15 09:36:03 PDT 2009,NO_QUERY,irishjenny,@lyrically_me it's not that we know what starving ist. you just craving for food. hugs
4,"",Tue Jun 16 01:12:09 PDT 2009,NO_QUERY,cjlambert,"@courtneysit haha &quot;will work for food&quot; that is what i said to @audaciousgloop and @flyinglens... |i got curry,car dealers trade in curry"
4,1552069056,Sat Apr 18 10:42:22 PDT 2009,NO_QUERY,Escrove,in the studioo with thee bestiee daniel! finally fooddd!!
4,1685366685,Sun May 03 00:05:03 PDT 2009,NO_QUERY,iamkrissy,each time u click the gold button on the hunger site http://tinyurl.com/2247up u give 1.1 cups of food to the hungry. please click daily.
4,1751820134,Sat May 09 20:21:18 PDT 2009,NO_QUERY,DolledUpDal,whoohoo! just went to get movies and junk food  its a womens night mwahaha &gt;
4,1770926082,Mon May 11 22:38:50 PDT 2009,NO_QUERY,Deedumz,"@farkie03 i was there last week. great beach, great food and very friendly locals  i wanna live there."
4,1795855809,Thu May 14 08:29:03 PDT 2009,NO_QUERY,AmeeraPaone,@dksfood  i am sicilian    thanks for liking the new pic.  xoxo
4,1825028890,Sun May 17 04:01:32 PDT 2009,NO_QUERY,Nic0pic0,@plainlyphyra haha #masterchef  is a tv show i think. i wonder if @anoopdoggdesai watches that show since he's a food snob
4,1827198969,Sun May 17 10:12:09 PDT 2009,NO_QUERY,jennahmonet,i feel obligated to tweet b/c of derek and nem....*sigh* yea on to my aunts for some food shun
4,1880764082,Fri May 22 02:25:07 PDT 2009,NO_QUERY,beccymalik,"i spent �12 on junk food yesterday, oh dear :|. had a nice evening with rach, beks and steff  everyone... http://tumblr.com/xdr1ubh6d"
4,1963223649,Fri May 29 12:23:47 PDT 2009,NO_QUERY,DyminNtheRough,had some wack &quot;seafood&quot; for lunch- should've stuck to the thai
4,1965099195,Fri May 29 15:19:53 PDT 2009,NO_QUERY,abby320,"heading to happy hour @ztejas for some delish food &amp; a much needed jalapeno margarita. oh ya, and for date time with david"
4,1965466108,Fri May 29 15:58:20 PDT 2009,NO_QUERY,xlbinney,"@amyhaggerston yeah apart from me getting like food poisoning, good day."
4,1966061181,Fri May 29 17:03:02 PDT 2009,NO_QUERY,letsdancexo,"friday nights are for watching movies and eating junk food with friends.  but i love mikayla's update, too."
4,1970236814,Sat May 30 03:01:24 PDT 2009,NO_QUERY,zoebatsparkes,"going to read and wait for a certain fish until lunchtime. gonna revise after food in the sun, bring on the shorts"
4,2003159571,Tue Jun 02 06:00:07 PDT 2009,NO_QUERY,chriscbs,@helfystyle terrible.  but any kind of food tastes great after you've left it all out on the race course.
4,2014221764,Wed Jun 03 00:49:57 PDT 2009,NO_QUERY,SinnamonLove,just ate a devil's food cupcake left over from last nights baking.  sitting in bed thinking of taking pics in photo booth.
4,2046387977,Fri Jun 05 12:06:24 PDT 2009,NO_QUERY,rostrash94,"well tweets, its a cold wet night here in england. going to get food amp; coffee."
4,2052503298,Sat Jun 06 00:57:27 PDT 2009,NO_QUERY,AshleyJM_xx,"works over  bradbury video ezy and foodworks is my 2nd home, they love me"
4,2052907237,Sat Jun 06 02:29:58 PDT 2009,NO_QUERY,SallieBMcFly,i love my sexy carlos muchacha who leaves me chinese food to eat at 5am.
4,2054349139,Sat Jun 06 07:09:18 PDT 2009,NO_QUERY,memoody913,going to go and get food... im hungery. football game later and having some fun... lets get this
4,2059997490,Sat Jun 06 18:03:27 PDT 2009,NO_QUERY,SuzyanneCMWM,twitter as my witness. no more sweets. of bad food.
4,"",Tue Jun 16 02:57:20 PDT 2009,NO_QUERY,kelseyhopper,never went to sleep. going to lexington in four or five hours! that means good food!
4,1551875777,Sat Apr 18 10:12:01 PDT 2009,NO_QUERY,joelseneque,@ctdesign87 im so glad you went to china town again  i actually think that biryani place's food looks really good
4,1556590433,Sat Apr 18 23:27:54 PDT 2009,NO_QUERY,AmiraLoveJonas1,im at the food court at a mall
4,1559676510,Sun Apr 19 11:45:51 PDT 2009,NO_QUERY,ccccatriona,getting mexican food for lunch.
4,1685758173,Sun May 03 01:55:52 PDT 2009,NO_QUERY,AddictionLove,chinese food for dinner tomorrow. can't wait!
4,1695962278,Mon May 04 07:19:28 PDT 2009,NO_QUERY,calentita,@dameunited thanks well impressed it's much better than my last one ! must b the clean living + gluten free lactose free food
4,1833526829,Sun May 17 23:34:22 PDT 2009,NO_QUERY,chachada1,#3hotwords i have food
4,1932981414,Tue May 26 22:41:24 PDT 2009,NO_QUERY,Jamie_Eason,@tani122 at least they are a healthy treat!  you can even leave out the ricotta. just add one more egg white and a baby food jar of water
4,1933149674,Tue May 26 23:07:32 PDT 2009,NO_QUERY,NOTICEmeDAVID,@trischzreeves ohh wait. gonna eat first. food always makes me feel better
4,1957053577,Thu May 28 23:23:19 PDT 2009,NO_QUERY,ChrisMc666,"wooooo! bbq today! well excited, drink and good food and some games, defo going to win the sack race this year!"
4,1968022520,Fri May 29 20:37:18 PDT 2009,NO_QUERY,mirz112,"@maggianos food was great, as usual  the server...notsomuch. he was horrible."
4,1982547970,Sun May 31 11:25:43 PDT 2009,NO_QUERY,alxconn,@rickyleepotts that's what i'm thinking   especially since we gots all the stuff here to make one   free food ftw :-d
4,1992519109,Mon Jun 01 08:53:06 PDT 2009,NO_QUERY,gsmbk,"at the @shufflegazine tweetup. food, giggles, coffee, free internet, great people, a linux penguin! what else would you ask for?!"
4,2001789650,Tue Jun 02 02:04:51 PDT 2009,NO_QUERY,satsukimcfly,@dannymcfly tweet tweet danny  what japanese food did you eat in sao paulo? x)
4,2016808361,Wed Jun 03 07:23:39 PDT 2009,NO_QUERY,SoulfulJenn,free food 4 u is following me.. how they know i'm broke phi broke?
4,2048451643,Fri Jun 05 15:13:16 PDT 2009,NO_QUERY,jachee,"i'm still alive.  today's been a good day.  short work, errands, and hangin' around.  next up: indian food at spice avenue. should be yum!"
4,2059229811,Sat Jun 06 16:30:36 PDT 2009,NO_QUERY,aardvarkland,aardvark sport: home body fat test: yeah... :? i like my food too much.    if i can achieve t.. http://tinyurl.com/rdrmbo
4,2059415190,Sat Jun 06 16:53:17 PDT 2009,NO_QUERY,jenetics,@paudecanela_nz (@geogeek ) yes it was - thanks for the invite and the yummy food
4,2062579153,Sat Jun 06 23:38:57 PDT 2009,NO_QUERY,alexpham4,@mimigee glad you had good food  hmmm ready for cali next month
4,2064506227,Sun Jun 07 06:27:18 PDT 2009,NO_QUERY,InkItGreat,"@michaelianblack would the kkk really class as a food group anyway lol? even still, good save with the 'not kkk' bit anyway"
4,2072261428,Sun Jun 07 20:41:27 PDT 2009,NO_QUERY,verresnoirs,@powerofpop i'm thinking of food but i have no idea what to get. maybe something spaghetti.
4,"",Mon Jun 15 06:03:06 PDT 2009,NO_QUERY,slingyz,@melodypky let's start making a food list for sg
4,"",Mon Jun 15 09:52:34 PDT 2009,NO_QUERY,luckyelephantco,"@wholefoods oh, congrats on the new store opening!"
4,"",Tue Jun 16 07:01:00 PDT 2009,NO_QUERY,kt108,i think noodles are staple food
4,1558916344,Sun Apr 19 09:45:30 PDT 2009,NO_QUERY,emperoremil,"@shullah yes i agree. sometimes, at the dorm, you miss food entirely.  good luck with sheils! xo"
4,1680958365,Sat May 02 12:53:23 PDT 2009,NO_QUERY,tequila_l0ver,do you know what makes eating fun though? finding out later that there was beer in your food. no wonder i'm flashin  smiles
4,1691234512,Sun May 03 17:24:12 PDT 2009,NO_QUERY,losingmythighs,@foodiemcbody yay! you go girl! when is your next one?
