,Sentiment,tweet,date,Polarity
8092,4,"@robintaylorroth i couldn't tame my hair to save my life! lol as for food, i could eat fruit all day",Sun May 03 22:06:48 PDT 2009,Positive
8093,4,food on the other hand... is what i need right at this moment.... my sisters are late... darn i'm hungry  http://plurk.com/p/swcyi,Sun May 10 04:38:19 PDT 2009,Positive
8094,4,@mycaribbeanfood hehe. i love that excuse blogging instead of the gym.,Mon May 11 23:33:57 PDT 2009,Positive
8095,4,watching wall-e  with my cat and some junk food before going riding. man life is sweet sometimes,Mon May 18 04:22:29 PDT 2009,Positive
8096,4,"lol - i think tastespotting hates me   or my pictures are just bad...  i'm getting used to the rejection lol... had one on foodgawker, tho",Mon May 18 06:14:21 PDT 2009,Positive
8097,4,britfood: thanks for bringing back lovely memories of oldfashioned english cuisine  http://tinyurl.com/5axp2o,Sat May 30 06:43:02 PDT 2009,Positive
8098,4,restaurant week columbus benefitting @mid_ohfoodbank starts july 13 - 17! i'll be announcing the restaurants over the next month.,Sat May 30 10:05:35 PDT 2009,Positive
8099,4,crazy ex's. so tired watching america's next top model  than bed ? maybe some late night chines food..hmmm ;),Sat May 30 21:31:25 PDT 2009,Positive
8100,4,"@samstreet69 oh yes, massive win! now in the park with some #greenwichmarket food and tinnies!",Sun May 31 08:55:28 PDT 2009,Positive
8101,4,"i'll let y'all know how it turns out if there isn't a food coma. well, food coma's a given. if i'm not unconscious after.",Sun May 31 16:29:47 PDT 2009,Positive
8102,4,making din din! chicken stir-fry! mmm mmm good!  why are all of my postings about food?,Mon Jun 01 16:57:51 PDT 2009,Positive
8103,4,food trip at josh's birthday celebration  wholesome!,Tue Jun 02 04:51:44 PDT 2009,Positive
8104,4,"fez, the soul of morocco - great weather; food, hospitality http://travel.nytimes.com/2007/04/08/travel/08fez.html and they love asians!",Tue Jun 02 05:18:07 PDT 2009,Positive
8105,4,"i love working at food 4 less, co workers are nice and funny, good flow, awesome hours, nice people, hot goyuhls, and good benefits",Wed Jun 03 00:54:30 PDT 2009,Positive
8106,4,"ahhhh staff meeting today, which is actually really exciting, because it means we get to taste-test for a new caterer! food!",Wed Jun 03 06:06:24 PDT 2009,Positive
8107,4,chinese food and a movie with my babe. the perfect way to spend this rainy friday night,Fri Jun 05 14:55:22 PDT 2009,Positive
8108,4,oh lewis is being kind and letting me twitted : yay  ah well better go as will get travel sick  eating food yay. love x x,Sat Jun 06 03:05:56 PDT 2009,Positive
8109,4,cravin mexican food!! finna eat and get locked in on these balance sheets b4 the pool party  @unkommonkolor,Sat Jun 06 10:47:17 PDT 2009,Positive
8110,4,"feasted on dimsum, roast duck, crispy pork and fried noodles with seafoods in xo sauce. smiling tummy",Sun Jun 07 06:07:26 PDT 2009,Positive
8111,4,is on her break eating food.. off in 2 hours  then eating with my family,Sun Jun 07 12:05:35 PDT 2009,Positive
8112,4,20 gourmet food booths? foodie in love--i'm there. heading out to the union street festival in sf with roommates and co-workers,Sun Jun 07 12:32:24 PDT 2009,Positive
8113,4,weather has finally cleared up at @tasteofclayton. delightful food and great music.,Sun Jun 07 14:55:27 PDT 2009,Positive
8114,4,"goood times, vibes, food, rides w/ family. i love long walks on the beach. &lt;3 tee hee!",Mon Jun 15 00:28:26 PDT 2009,Positive
8115,4,@nishant @shivaniramaiah thanx buddy. great place... great food delhi6,Mon Jun 15 02:19:02 PDT 2009,Positive
8116,4,eating food  leaving school to go to hospital in a bit :/,Mon Jun 15 05:06:27 PDT 2009,Positive
8117,4,getting some food with @kevinjohnny,Mon Jun 15 11:48:29 PDT 2009,Positive
8118,4,i did washing today then went and covered myself in food with my niece. life is good.,Mon Jun 15 20:30:51 PDT 2009,Positive
8119,4,"@hallowed_ground zombie food, clearly. they won't be ready.",Sat Apr 18 14:09:45 PDT 2009,Positive
8120,4,"@ambercadabra @beverlycornell (lily's seafood)  my next tweet should be from said establishment, 3 bloody's in.",Sun Apr 19 07:34:30 PDT 2009,Positive
8121,4,proud kitten foster mama moment! saw 3 kittens go in kitty litter for 1st time and 4 of them take 1st bite of food,Sat May 02 22:39:36 PDT 2009,Positive
8122,4,*gets armored gloves and grabs bamboo from his pillow and hands him to @collin_wolfboy * here you can play with him while i get his food!,Sun May 10 05:33:41 PDT 2009,Positive
8123,4,glider food complete.. now time for chocolate milk and business card entry from creative coffee tonight,Tue May 26 22:51:08 PDT 2009,Positive
8124,4,spotted: cute guy #6.. hes the one selling drinks and food next to me.,Sat May 30 13:21:00 PDT 2009,Positive
8125,4,"@ashoulson speaking of food, caleb and i are doing brunch @ 12:30 sun if u wanna join us",Sat May 30 20:25:13 PDT 2009,Positive
8126,4,gonna be eating really good food soon lol!! field day 2morrow,Sun May 31 07:08:12 PDT 2009,Positive
8127,4,"had nice bbq up kev &amp; glynis's today with mum dad, tasha ,martyn &amp; kids very sunny was luvin the food ..!!",Sun May 31 11:50:04 PDT 2009,Positive
8128,4,"@xtrahmxwohld yep, played that too. started and finished ep iv.  this weekend was movies, xbox, hockey and food. back to the hunt today.",Mon Jun 01 06:38:33 PDT 2009,Positive
8129,4,@wholefoods who would i need to talk to at a whole foods location about getting vegan cooking classes offered?,Mon Jun 01 13:26:15 PDT 2009,Positive
8130,4,@cdillman maybe the key is switching food? start mixing another food grain-free in,Tue Jun 02 20:21:43 PDT 2009,Positive
8131,4,@exmoorjane yuck! that food put me right off my tea and biscuits,Fri Jun 05 09:10:31 PDT 2009,Positive
8132,4,soulfood spot w. my sister and my niece,Sat Jun 06 18:09:42 PDT 2009,Positive
8133,4,chillin..food and drinks  how is everyone elses night goin??,Sat Jun 06 18:34:11 PDT 2009,Positive
8134,4,"sunday slob : main game, baca buku, depan tv, 1 toples habis... yah... i need my running around very messy kids to distract me from food",Sun Jun 07 03:14:26 PDT 2009,Positive
8135,4,loves homemade food,Sun Jun 07 15:33:58 PDT 2009,Positive
8136,4,"ahhh, afternoon �?煙(non-smoking) time - the only time you can truly enjoy the great food izakayas have to offer.   http://twitpic.com/6vuke",Sun Jun 07 20:33:25 PDT 2009,Positive
8137,4,makiing food,Mon Jun 15 15:08:08 PDT 2009,Positive
8138,4,it feels so good to take those heels off! whew! now off to some great food. yaaaaaaay!,Mon Jun 15 16:53:07 PDT 2009,Positive
8139,4,@devinjay but that doesn't mean that they should get kicked around for simply existing do they? food for thought for all of us i guess,Tue Jun 16 00:29:59 PDT 2009,Positive
8140,4,had a birthday full of food and pins... just perfect,Tue Jun 16 01:34:28 PDT 2009,Positive
8141,4,i need food... going out to meet sister. i don't even get to drive my car. psh... no. i'm driving hers...,Sat Apr 18 09:46:39 PDT 2009,Positive
8142,4,"i can't wait until tomorrow...breakfast,car riding, massages, good food and booooze wit good company",Sun May 03 06:49:31 PDT 2009,Positive
8143,4,@sarah29457 elf has the slowest shipping..i hate waiting lol. they carry elf at food4less in cali,Sun May 17 23:46:47 PDT 2009,Positive
8144,4,"break then food tech, sounds good  bye x",Mon May 18 02:41:35 PDT 2009,Positive
8145,4,"@serene_balance you are funny! however, you are probably right between the spiritual beliefs and the food...aging just doest not happen.",Mon May 18 07:38:58 PDT 2009,Positive
8146,4,need to eat something.. ahh... where is @laisan_c when i need her? she could advise me on proper food for a sleepy mind,Fri May 22 02:37:04 PDT 2009,Positive
8147,4,"@johnpeel hung over more like. we went for a nice lunch in chiswick tho. sun, good food and drink - very grown up",Mon Jun 01 02:19:52 PDT 2009,Positive
8148,4,says: let's get high on the food chain love!,Mon Jun 01 05:09:46 PDT 2009,Positive
8149,4,had a great evening. lotsa good food and wine,Tue Jun 02 05:42:26 PDT 2009,Positive
8150,4,@ann_donnelly @dogfoodlady the transylvanian fanbase continues to grow,Wed Jun 03 03:43:00 PDT 2009,Positive
8151,4,i just won lunch at baja fresh today for me and my company  yay free food!,Wed Jun 03 10:21:26 PDT 2009,Positive
8152,4,@samanthaa_sull    i hate food i havent evon done page one yet :/  whats happening friday?,Mon Jun 15 05:58:58 PDT 2009,Positive
8153,4,"finding some food, doing some chores and planting our garden!",Sun May 03 08:56:24 PDT 2009,Positive
8154,4,mothers day brunch at the ritz- amazing food with my favorite people ever,Sun May 10 09:29:12 PDT 2009,Positive
8155,4,@sopranokoala great weekend; 1 no food 2 no food 3 starving by sunday evening 4 hospital visit 5 eat like there's no tuesday!,Fri May 22 00:58:48 PDT 2009,Positive
8156,4,@glennbeck glad to see you on twitter  yeah for phishfood!,Fri May 22 08:52:38 PDT 2009,Positive
8157,4,finally i ate some food hah. sakti's birthday party,Sat May 30 06:52:45 PDT 2009,Positive
8158,4,"reveling in my freedom. watching house, eating food, and playing on the computer. all at once.",Sat May 30 11:28:28 PDT 2009,Positive
8159,4,@ebe36 how have u enjoyed the series so far &amp; r u all set up for it with snacks &amp; stuff? im about to do a food run in preparation for bsg,Sat May 30 19:34:54 PDT 2009,Positive
8160,4,i hatte people that cough! at wendys eating processed food!,Sun May 31 14:08:59 PDT 2009,Positive
8161,4,today's agenda... - ♦ food in town ♦ 1.15pm concert at uni ♦ greenhead park w/mates &amp; football  ♦ drinks in... http://tumblr.com/xgh1x6kss,Mon Jun 01 04:19:15 PDT 2009,Positive
8162,4,"welp.. i'm drivin away.. off to big spring! comfy beds, poker tournaments, horses, big skies, and gooood southern food.",Sat Jun 06 15:38:36 PDT 2009,Positive
8163,4,"just had some goood food at bertuccis, now going for some italian ices with @soon2bmrsharoon, @mrharoon, @farazkhan",Sat Jun 06 15:48:34 PDT 2009,Positive
8164,4,@cmellmer are most of the food places still open? i kinda wanna get some corn,Sat Jun 06 18:13:32 PDT 2009,Positive
8165,4,@thakkar dunno actually.. moms food is d  best,Sun Jun 07 02:33:35 PDT 2009,Positive
8166,4,done with eating  i'm not satisfied with the food but it was cool going there and finally talking to someone (like at least 30 words),Mon Jun 15 22:31:27 PDT 2009,Positive
8167,4,@smilyross well thats the best part!  heheh.. having good company... but i bet food was great too!,Sun Apr 19 03:23:37 PDT 2009,Positive
8168,4,'s chinese food just arrived  yummy,Sun Apr 19 09:55:07 PDT 2009,Positive
8169,4,@smck11 sorry to hear about your root canal... good luck and have fun with soft foods!,Sun Apr 19 12:16:18 PDT 2009,Positive
8170,4,preparing for a friends wedding dinner and party .. food .. smells .. warmth .. it's gonna be a survival for me right now,Fri May 29 09:06:26 PDT 2009,Positive
8171,4,"out to lunch with my honey, eating some italian food  love today! and him!",Fri May 29 15:03:34 PDT 2009,Positive
8172,4,now there's a mr. sub ad behind home plate! more t-dot food memories,Fri May 29 17:21:10 PDT 2009,Positive
8173,4,@luckeeangel yea...prolly from sugarbetes or hypertension...after all...he in tha crescent city  he was eatn that good food!,Fri May 29 19:53:11 PDT 2009,Positive
8174,4,yummyyy food,Sat May 30 20:33:08 PDT 2009,Positive
8175,4,just had the best thai food of my life!!  totally taking sam there when hes in taipei,Sun May 31 01:30:07 PDT 2009,Positive
8176,4,"just had some authentic sinaporean food, and it was delicious!",Sun May 31 06:47:35 PDT 2009,Positive
8177,4,just made a cereal bowl cake (http://eastwind.no-ip.info) with some young dandelion plants for increased food benefit. yummo,Mon Jun 01 03:22:49 PDT 2009,Positive
8178,4,i feel so good! off of prednisone.. finally! raw food and green juice is kicking crohn's butt!,Tue Jun 02 06:00:08 PDT 2009,Positive
8179,4,".@jimgris haha,  suppose you're missing authentic japanese food",Tue Jun 02 08:11:31 PDT 2009,Positive
8180,4,"@seancurtis my cousin works in google, so i went there as a guest. and yes, they welcome people to walk around and have free food",Sat Jun 06 02:34:23 PDT 2009,Positive
8181,4,": watching a toddler with wonderful blond curls, sitting on her mother's lap, while eating her food. am in klcc right now.  i miss kl. ...",Sun Jun 07 04:16:31 PDT 2009,Positive
8182,4,"whew! what was it 14 kids, 7 adults? plus lot of food, fun and craziness!  always good to hang out with family.....",Mon Jun 15 20:39:15 PDT 2009,Positive
8183,4,@ddlovato but hopefully your tummy feels better.  if not the delicious home made food &amp; cooking will surely make it right fast.,Tue Jun 16 02:39:17 PDT 2009,Positive
8184,4,is talking to troy about food,Tue Jun 16 03:35:10 PDT 2009,Positive
8185,4,"@zackdft so are we!!!! they better be writing new songs for us!  unless it was a coincidence, in that case get some food.",Sat Apr 18 10:37:09 PDT 2009,Positive
8186,4,@pinot briyani rice is good!  re: food?,Sun Apr 19 23:42:47 PDT 2009,Positive
8187,4,o___o there's so much food here! :3 i would like to thank uncle bill for going food shopping for us.,Sun May 10 19:36:44 PDT 2009,Positive
8188,4,"going to sort out food, watch some torchwood, then hopefully an early night",Sun May 17 11:14:39 PDT 2009,Positive
8189,4,@timwoo like everyhing ._. especially 	viennese schnitzel!! i loove cutlets  typical german food,Mon May 18 01:17:06 PDT 2009,Positive
8190,4,@spicyguy naw it's not a smear campaign!  i like chili's too. maybe i'll just go for the margaritas from now. food - tony romas!,Mon May 18 02:17:27 PDT 2009,Positive
8191,4,"has made cheese butties with sauce of brown, so now as it's nearly one oclock is going to eat the food of the gods",Mon May 18 04:49:09 PDT 2009,Positive
8192,4,@ashevillefoodie wow! u had a long day yesterday. u definitely deserve a short work day   not too bad here. working on some fun projects.,Fri May 22 05:48:53 PDT 2009,Positive
8193,4,@ronblanco no booze please.  just yummy food.,Fri May 22 06:55:27 PDT 2009,Positive
8194,4,@josh_santiago im eatin' your food homie. &amp; beatin' you at video games,Sat May 30 18:26:31 PDT 2009,Positive
8195,4,geeky cooking times at inamo with touch screen tables and asian food! err hope the latter is good,Sun May 31 05:47:24 PDT 2009,Positive
8196,4,"@belindabrown yes, spanish food are great  but, my favourite food is.. cheese haha, and mcchicken of mcdonalds, and chicken breasts",Sun May 31 13:20:56 PDT 2009,Positive
8197,4,"my mom is such a weirdy she bring a bunch of food. ha, she says at least we will never go hungry. im not even done packing.",Sun May 31 15:41:42 PDT 2009,Positive
8198,4,@junkfoodtees  weekend was amazing)) i went to the cinema and saw star trek (via @margarethturner) - that's great    loved that movie,Mon Jun 01 05:28:09 PDT 2009,Positive
8199,4,"@robsample we will call you! @cheflisa made fantastic french toast @mothersbistro. not a foodie, but that was delicious! i recommend!",Mon Jun 01 08:50:53 PDT 2009,Positive
8200,4,"fucking love: hot summer evenings, my boy, good food, rockin music, great books and the smell of new clothes and bags! life's goood",Mon Jun 01 10:01:57 PDT 2009,Positive
8201,4,hey your grandma just brought the dog food. girl she is so sweet  bl@!rb3@r,Mon Jun 01 11:30:50 PDT 2009,Positive
8202,4,"if your goin 2 stare @ me from across the foodcourt, prepare to be stared at as well. just the way that circle works, bud!",Mon Jun 01 17:35:58 PDT 2009,Positive
8203,4,@junkfoodtees have a  nice day!!!! (via @mcflylmaniatic) - you too,Tue Jun 02 08:29:35 PDT 2009,Positive
8204,4,"finished dinner at sam choy's with the hubby...the company was better than the food, but that's how it should be!!",Tue Jun 02 22:49:26 PDT 2009,Positive
8205,4,i love when i'm given free food,Thu Jun 04 22:59:01 PDT 2009,Positive
8206,4,@brianpuspos wtf? where were u at so i can ride by there... hell i want free food too!,Fri Jun 05 11:59:53 PDT 2009,Positive
8207,4,"@bizarrefoods would have been better if it was fried pepsi  (im a pepsi drinker, not a coke drinker) but was real good as always",Fri Jun 05 18:33:54 PDT 2009,Positive
8208,4,nothing can cheer me up like delicious food. probably why i'm fat.  http://thebloggingmum.blogspot.com/2009/06/cheers.html,Sat Jun 06 16:16:48 PDT 2009,Positive
8209,4,"bangah's wedding today ; nice food, nice environment, nice people, nice pictures ; im so happy",Sun Jun 07 02:59:46 PDT 2009,Positive
8210,4,@heartbreakjulio your my food soul mate i know these things,Sun Jun 07 14:02:26 PDT 2009,Positive
8211,4,cookin' food on thee barbeque  summer's near. &lt;3,Sun Jun 07 16:50:31 PDT 2009,Positive
8212,4,"we're having a bbq tuesday, come down and take advantage of my generosity and get some free food!!",Sun Jun 07 18:09:36 PDT 2009,Positive
8213,4,"@moonfrye god is great, god is good. let us thank him for our food. by his hands we all are fed. give us lord our jelly bread  my 6yr girl",Mon Jun 15 10:08:52 PDT 2009,Positive
8214,4,@rautasilta the food looks brilliant! much better than the japanese food i cooked today.,Sat May 02 07:12:46 PDT 2009,Positive
8215,4,in hysterics at yaas' email &lt;3 am writing a speech for speakers' and doing food technology...damn it's good to be off school on a monday,Mon May 04 04:33:22 PDT 2009,Positive
8216,4,chinese food weekend,Sun May 17 11:33:07 PDT 2009,Positive
8217,4,so just finished food shopping n put on a load of washing...now to unpack food n start dinner then the cleaning begins!! lol,Fri May 22 01:38:43 PDT 2009,Positive
8218,4,"come visit our food department! all moms businesses and blogs, all the time!  http://snipr.com/hyjf1",Fri May 29 10:38:30 PDT 2009,Positive
8219,4,"@spartacus360 san fran is the best city in the us!  how is it freaky? best food, best views, great contrast between 'hoods, friendly peeps",Fri May 29 18:47:58 PDT 2009,Positive
8220,4,@cheepvintage yum! foodies and beer and porch! i like your style my friend! come on over,Fri May 29 20:23:34 PDT 2009,Positive
8221,4,@navanfoods you're welcome - tomorrow's the party!!,Sat May 30 08:37:34 PDT 2009,Positive
8222,4,@noseinahpets haha gosh me and robs cried like idiots  it was tooooo funny tho! how was bk? i haven't eaten oilyfastfood in forevah!,Sat May 30 23:07:22 PDT 2009,Positive
8223,4,"i eat 5 times day, go to bathroom once, and my weight isn't increasing.. so i am wondering where are all foods going?",Sun May 31 02:01:27 PDT 2009,Positive
8224,4,"just had the weirdest combination of food ever..but it was yummy.  an apple, rice, fish, kim chee, shoyu pork and a bagel. oh and cher ...",Sun May 31 15:25:34 PDT 2009,Positive
8225,4,@betsydrager see? you have your priorities straight.  food.,Tue Jun 02 04:33:42 PDT 2009,Positive
8226,4,eating mexican food for lunch with a jumbo margarita w.tequila,Fri Jun 05 12:54:41 PDT 2009,Positive
8227,4,"had some chinese food with my dad, played a little guitar, off to church for some tech stuff, then my sister's graduation!",Sat Jun 06 12:00:08 PDT 2009,Positive
8228,4,@rob_hoffman http://twitpic.com/6ve7q - i went there  the food is awesome!,Sun Jun 07 18:03:16 PDT 2009,Positive
8229,4,"my baby's twitter update made me go &quot;aww!&quot; haha, miss you too  time to study for my term test, ughhhh. party was cooo &amp; the food was bomb!",Mon Jun 15 00:12:03 PDT 2009,Positive
8230,4,@lyrically_me it's not that we know what starving ist. you just craving for food. hugs,Mon Jun 15 09:36:03 PDT 2009,Positive
8231,4,"@courtneysit haha &quot;will work for food&quot; that is what i said to @audaciousgloop and @flyinglens... |i got curry,car dealers trade in curry",Tue Jun 16 01:12:09 PDT 2009,Positive
8232,4,in the studioo with thee bestiee daniel! finally fooddd!!,Sat Apr 18 10:42:22 PDT 2009,Positive
8233,4,each time u click the gold button on the hunger site http://tinyurl.com/2247up u give 1.1 cups of food to the hungry. please click daily.,Sun May 03 00:05:03 PDT 2009,Positive
8234,4,whoohoo! just went to get movies and junk food  its a womens night mwahaha &gt;,Sat May 09 20:21:18 PDT 2009,Positive
8235,4,"@farkie03 i was there last week. great beach, great food and very friendly locals  i wanna live there.",Mon May 11 22:38:50 PDT 2009,Positive
8236,4,@dksfood  i am sicilian    thanks for liking the new pic.  xoxo,Thu May 14 08:29:03 PDT 2009,Positive
8237,4,@plainlyphyra haha #masterchef  is a tv show i think. i wonder if @anoopdoggdesai watches that show since he's a food snob,Sun May 17 04:01:32 PDT 2009,Positive
8238,4,i feel obligated to tweet b/c of derek and nem....*sigh* yea on to my aunts for some food shun,Sun May 17 10:12:09 PDT 2009,Positive
8239,4,"i spent �12 on junk food yesterday, oh dear :|. had a nice evening with rach, beks and steff  everyone... http://tumblr.com/xdr1ubh6d",Fri May 22 02:25:07 PDT 2009,Positive
8240,4,had some wack &quot;seafood&quot; for lunch- should've stuck to the thai,Fri May 29 12:23:47 PDT 2009,Positive
8241,4,"heading to happy hour @ztejas for some delish food &amp; a much needed jalapeno margarita. oh ya, and for date time with david",Fri May 29 15:19:53 PDT 2009,Positive
8242,4,"@amyhaggerston yeah apart from me getting like food poisoning, good day.",Fri May 29 15:58:20 PDT 2009,Positive
8243,4,"friday nights are for watching movies and eating junk food with friends.  but i love mikayla's update, too.",Fri May 29 17:03:02 PDT 2009,Positive
8244,4,"going to read and wait for a certain fish until lunchtime. gonna revise after food in the sun, bring on the shorts",Sat May 30 03:01:24 PDT 2009,Positive
8245,4,@helfystyle terrible.  but any kind of food tastes great after you've left it all out on the race course.,Tue Jun 02 06:00:07 PDT 2009,Positive
8246,4,just ate a devil's food cupcake left over from last nights baking.  sitting in bed thinking of taking pics in photo booth.,Wed Jun 03 00:49:57 PDT 2009,Positive
8247,4,"well tweets, its a cold wet night here in england. going to get food amp; coffee.",Fri Jun 05 12:06:24 PDT 2009,Positive
8248,4,"works over  bradbury video ezy and foodworks is my 2nd home, they love me",Sat Jun 06 00:57:27 PDT 2009,Positive
8249,4,i love my sexy carlos muchacha who leaves me chinese food to eat at 5am.,Sat Jun 06 02:29:58 PDT 2009,Positive
8250,4,going to go and get food... im hungery. football game later and having some fun... lets get this,Sat Jun 06 07:09:18 PDT 2009,Positive
8251,4,twitter as my witness. no more sweets. of bad food.,Sat Jun 06 18:03:27 PDT 2009,Positive
8252,4,never went to sleep. going to lexington in four or five hours! that means good food!,Tue Jun 16 02:57:20 PDT 2009,Positive
8253,4,@ctdesign87 im so glad you went to china town again  i actually think that biryani place's food looks really good,Sat Apr 18 10:12:01 PDT 2009,Positive
8254,4,im at the food court at a mall,Sat Apr 18 23:27:54 PDT 2009,Positive
8255,4,getting mexican food for lunch.,Sun Apr 19 11:45:51 PDT 2009,Positive
8256,4,chinese food for dinner tomorrow. can't wait!,Sun May 03 01:55:52 PDT 2009,Positive
8257,4,@dameunited thanks well impressed it's much better than my last one ! must b the clean living + gluten free lactose free food,Mon May 04 07:19:28 PDT 2009,Positive
8258,4,#3hotwords i have food,Sun May 17 23:34:22 PDT 2009,Positive
8259,4,@tani122 at least they are a healthy treat!  you can even leave out the ricotta. just add one more egg white and a baby food jar of water,Tue May 26 22:41:24 PDT 2009,Positive
8260,4,@trischzreeves ohh wait. gonna eat first. food always makes me feel better,Tue May 26 23:07:32 PDT 2009,Positive
8261,4,"wooooo! bbq today! well excited, drink and good food and some games, defo going to win the sack race this year!",Thu May 28 23:23:19 PDT 2009,Positive
8262,4,"@maggianos food was great, as usual  the server...notsomuch. he was horrible.",Fri May 29 20:37:18 PDT 2009,Positive
8263,4,@rickyleepotts that's what i'm thinking   especially since we gots all the stuff here to make one   free food ftw :-d,Sun May 31 11:25:43 PDT 2009,Positive
8264,4,"at the @shufflegazine tweetup. food, giggles, coffee, free internet, great people, a linux penguin! what else would you ask for?!",Mon Jun 01 08:53:06 PDT 2009,Positive
8265,4,@dannymcfly tweet tweet danny  what japanese food did you eat in sao paulo? x),Tue Jun 02 02:04:51 PDT 2009,Positive
8266,4,free food 4 u is following me.. how they know i'm broke phi broke?,Wed Jun 03 07:23:39 PDT 2009,Positive
8267,4,"i'm still alive.  today's been a good day.  short work, errands, and hangin' around.  next up: indian food at spice avenue. should be yum!",Fri Jun 05 15:13:16 PDT 2009,Positive
8268,4,aardvark sport: home body fat test: yeah... :? i like my food too much.    if i can achieve t.. http://tinyurl.com/rdrmbo,Sat Jun 06 16:30:36 PDT 2009,Positive
8269,4,@paudecanela_nz (@geogeek ) yes it was - thanks for the invite and the yummy food,Sat Jun 06 16:53:17 PDT 2009,Positive
8270,4,@mimigee glad you had good food  hmmm ready for cali next month,Sat Jun 06 23:38:57 PDT 2009,Positive
8271,4,"@michaelianblack would the kkk really class as a food group anyway lol? even still, good save with the 'not kkk' bit anyway",Sun Jun 07 06:27:18 PDT 2009,Positive
8272,4,@powerofpop i'm thinking of food but i have no idea what to get. maybe something spaghetti.,Sun Jun 07 20:41:27 PDT 2009,Positive
8273,4,@melodypky let's start making a food list for sg,Mon Jun 15 06:03:06 PDT 2009,Positive
8274,4,"@wholefoods oh, congrats on the new store opening!",Mon Jun 15 09:52:34 PDT 2009,Positive
8275,4,i think noodles are staple food,Tue Jun 16 07:01:00 PDT 2009,Positive
8276,4,"@shullah yes i agree. sometimes, at the dorm, you miss food entirely.  good luck with sheils! xo",Sun Apr 19 09:45:30 PDT 2009,Positive
8277,4,do you know what makes eating fun though? finding out later that there was beer in your food. no wonder i'm flashin  smiles,Sat May 02 12:53:23 PDT 2009,Positive
8278,4,@foodiemcbody yay! you go girl! when is your next one?,Sun May 03 17:24:12 PDT 2009,Positive
8279,4,did you know that a lot of chinnese food meat is dog just to let you guys know enjoy your food lol,Sun May 03 19:51:19 PDT 2009,Positive
8280,4,"@inuyaki macs, food, spam ... i knew i had to follow you.",Sat May 09 18:55:39 PDT 2009,Positive
8281,4,"@pinkberrygirl thanks, yeah even me craved for that food",Mon May 18 00:52:27 PDT 2009,Positive
8282,4,just had thai food  now im full as hell enjoying a coors light with my dad,Sun May 31 18:22:36 PDT 2009,Positive
8283,4,had a great weekend in renfrew  ... managed to bring back a great haul of food from momma's cupboards,Sun May 31 19:33:16 PDT 2009,Positive
8284,4,going to get some delicious italian food with my dad,Mon Jun 01 15:16:58 PDT 2009,Positive
8285,4,"diane, did you find food?  @ambervisions",Mon Jun 01 20:20:56 PDT 2009,Positive
8286,4,going to buy food for tour! kroger better have lots of ramen noodles,Fri Jun 05 13:51:01 PDT 2009,Positive
8287,4,sleepover time  fooood glorious food  rent and sweeney todd!,Sat Jun 06 15:05:52 PDT 2009,Positive
8288,4,"running out the door beck says &quot;bellas food is on the table but i don't have anything for you, sorry.&quot; such a sweet lady",Mon Jun 15 16:22:52 PDT 2009,Positive
8289,4,off to hang out with friends. food then debauchery.,Sat Apr 18 15:50:25 PDT 2009,Positive
8290,4,"@darraghdoyle you're in my neck of the woods again so  btw, note the malasian restaurant there on the quays by the ifsc - wonderful food.",Sun Apr 19 08:24:59 PDT 2009,Positive
8291,4,@fernandogaribay and maybe some food in there somewhere too? haha,Sun May 03 02:11:56 PDT 2009,Positive
8292,4,craving indian food,Thu May 14 04:22:07 PDT 2009,Positive
8293,4,is having a lazy night in with chinese food and trash tv,Fri May 22 02:24:50 PDT 2009,Positive
8294,4,"@macavitygal for seafood dip, better use salt instead of fish sauce &amp; add little sour orange squeeze, right? bbq time starts at 7 pm",Sun May 31 02:50:24 PDT 2009,Positive
8295,4,"thanks all for birthday wishes too. had a lovely weekend with good friends, wine, food and the sunshine. i'm pink today",Mon Jun 01 01:40:11 PDT 2009,Positive
8296,4,@kyraclarke but it's the holidays soon - you can make all the yummy food you like then,Tue Jun 02 23:21:46 PDT 2009,Positive
8297,4,@jeremarketer bring on the yummy food trucks and tweet me where they are! love it.,Fri Jun 05 23:50:44 PDT 2009,Positive
8298,4,"end of year ball was wonderfull! good people, good music, good dresses, good junk food and fun fair rides",Sat Jun 06 19:54:45 PDT 2009,Positive
8299,4,"original tasty thai food in pattaya thailand.... you cant eat better, healthier and cheaper. see pictures in my blog daily updated",Sun Jun 07 02:09:45 PDT 2009,Positive
8300,4,had lunch in marche for my bday celebration.  2 thumbs up for the good food. we'll definitely go back there to try the other dishes.,Sun Jun 07 08:02:17 PDT 2009,Positive
8301,4,"@foodblogethics great stuff!  ethics is not a shackle of free speech. accountability/responsibility, in fact helps improve its quality",Mon Jun 15 05:49:12 PDT 2009,Positive
8302,4,@gemma33: not after you read fast food nation  jk well miss you too.,Mon Jun 15 15:54:46 PDT 2009,Positive
8303,4,@starphotos um ... prolly all the meds mixed with not enough food with the hot bath i just took,Wed May 13 23:36:22 PDT 2009,Positive
8304,4,"@kmac312 lol. you're right, i should have chosen my words more wisely, i forgot there was food involved. and food = jason's bff.",Thu May 14 07:48:35 PDT 2009,Positive
8305,4,@dontforgetchaos do as i do. shop online for clothes and food. makes life far simpler!,Sun May 17 06:22:12 PDT 2009,Positive
8306,4,is ready for mexican food tonite with paul and jen,Fri May 29 08:46:24 PDT 2009,Positive
